sentence_id,original_text,token,lang_id,auto_pos,has_english,en_ratio
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,就,ZH,ADV,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,老奉,ZH,ADV,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,拎,ZH,VERB,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,兩,ZH,NUM,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,盒只限外賣,ZH,NOUN,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,嘅,ZH,PART,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,飯,ZH,NOUN,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,去,ZH,VERB,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,Food,EN,NOUN,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,Court,EN,NUM,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,黐,ZH,VERB,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,冷氣,ZH,NOUN,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,霸位,ZH,NOUN,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,，,ZH,PUNCT,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,呢,ZH,PART,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,種,ZH,NOUN,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,唔係,ZH,VERB,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,窮遊係,ZH,ADV,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,厚面皮,ZH,VERB,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,；,ZH,PUNCT,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,如果,ZH,CCONJ,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,你哋,ZH,PRON,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,真係,ZH,ADV,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,肯踎,ZH,VERB,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,街邊,ZH,ADV,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,或者,ZH,CCONJ,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,去,ZH,VERB,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,公園,ZH,NOUN,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,食,ZH,VERB,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,，,ZH,PUNCT,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,我,ZH,PRON,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,先至,ZH,ADV,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,會,ZH,AUX,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,畀,ZH,VERB,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,一百,ZH,NUM,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,個,ZH,NOUN,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,Like,EN,PROPN,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,讚,ZH,VERB,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,你哋,ZH,PRON,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,夠,ZH,VERB,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,地道,ZH,NOUN,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,兼,ZH,VERB,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,識,ZH,VERB,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,入,ZH,VERB,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,鄉隨俗,ZH,NOUN,True,0.05172413793103448
60,帶住台灣人嚟深水埗消費老化，買嗰十蚊嘢飲就老奉拎兩盒只限外賣嘅飯去 Food Court 黐冷氣霸位，呢種唔係窮遊係厚面皮；如果你哋真係肯踎街邊或者去公園食，我先至會畀一百個 Like 讚你哋夠地道兼識入鄉隨俗！,！,ZH,PUNCT,True,0.05172413793103448
61,呢個 food looks so good!!!,呢,ZH,PART,True,0.7777777777777778
61,呢個 food looks so good!!!,個,ZH,NOUN,True,0.7777777777777778
61,呢個 food looks so good!!!,food,EN,NOUN,True,0.7777777777777778
61,呢個 food looks so good!!!,looks,EN,NOUN,True,0.7777777777777778
61,呢個 food looks so good!!!,so,EN,NOUN,True,0.7777777777777778
61,呢個 food looks so good!!!,good,EN,NOUN,True,0.7777777777777778
61,呢個 food looks so good!!!,!,EN,PUNCT,True,0.7777777777777778
61,呢個 food looks so good!!!,!,EN,PUNCT,True,0.7777777777777778
61,呢個 food looks so good!!!,!,EN,PUNCT,True,0.7777777777777778
62,好like你既性格,好,ZH,ADV,True,0.2
62,好like你既性格,like,EN,ADJ,True,0.2
62,好like你既性格,你,ZH,PRON,True,0.2
62,好like你既性格,既,ZH,NOUN,True,0.2
62,好like你既性格,性格,ZH,NOUN,True,0.2
63,霓虹妹的point 下睫毛，眉毛颜色还是太深,霓虹妹,ZH,NOUN,True,0.2
63,霓虹妹的point 下睫毛，眉毛颜色还是太深,的,ZH,PART,True,0.2
63,霓虹妹的point 下睫毛，眉毛颜色还是太深,point,EN,NOUN,True,0.2
63,霓虹妹的point 下睫毛，眉毛颜色还是太深,下睫毛，眉毛颜色还是太,ZH,ADV,True,0.2
63,霓虹妹的point 下睫毛，眉毛颜色还是太深,深,ZH,ADJ,True,0.2
64,这副contact lenses太大了眼白都快找不到了,这副,ZH,VERB,True,0.2857142857142857
64,这副contact lenses太大了眼白都快找不到了,contact,EN,NOUN,True,0.2857142857142857
64,这副contact lenses太大了眼白都快找不到了,lenses,EN,NOUN,True,0.2857142857142857
64,这副contact lenses太大了眼白都快找不到了,太大了眼白,ZH,ADV,True,0.2857142857142857
64,这副contact lenses太大了眼白都快找不到了,都,ZH,ADV,True,0.2857142857142857
64,这副contact lenses太大了眼白都快找不到了,快找不到,ZH,ADV,True,0.2857142857142857
64,这副contact lenses太大了眼白都快找不到了,了,ZH,VERB,True,0.2857142857142857
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,最後,ZH,ADV,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,件,ZH,NOUN,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,褸,ZH,NOUN,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,真心型....但著,ZH,NOUN,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,嘅,ZH,PART,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,人,ZH,NOUN,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,要,ZH,AUX,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,有氣質,ZH,VERB,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,先,ZH,ADV,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,carry,EN,VERB,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,到,ZH,PART,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,，,ZH,PUNCT,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,冇,ZH,VERB,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,咁,ZH,ADV,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,嘅,ZH,PART,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,氣質,ZH,NOUN,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,就,ZH,ADV,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,27k,EN,VERB,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,變,ZH,VERB,True,0.15
65,最後件褸真心型....但著嘅人要有氣質先carry到，冇咁嘅氣質就27k變270,270,EN,X,True,0.15
66,HANA 你头发颜色同埋bangs整的好靓啊!! 有无整头发嘅分享吖？,HANA,EN,VERB,True,0.3076923076923077
66,HANA 你头发颜色同埋bangs整的好靓啊!! 有无整头发嘅分享吖？,你头发颜色,ZH,NOUN,True,0.3076923076923077
66,HANA 你头发颜色同埋bangs整的好靓啊!! 有无整头发嘅分享吖？,同埋,ZH,CCONJ,True,0.3076923076923077
66,HANA 你头发颜色同埋bangs整的好靓啊!! 有无整头发嘅分享吖？,bangs,EN,NOUN,True,0.3076923076923077
66,HANA 你头发颜色同埋bangs整的好靓啊!! 有无整头发嘅分享吖？,整的,ZH,NOUN,True,0.3076923076923077
66,HANA 你头发颜色同埋bangs整的好靓啊!! 有无整头发嘅分享吖？,好靓,ZH,ADJ,True,0.3076923076923077
66,HANA 你头发颜色同埋bangs整的好靓啊!! 有无整头发嘅分享吖？,啊,ZH,PART,True,0.3076923076923077
66,HANA 你头发颜色同埋bangs整的好靓啊!! 有无整头发嘅分享吖？,!,EN,PUNCT,True,0.3076923076923077
66,HANA 你头发颜色同埋bangs整的好靓啊!! 有无整头发嘅分享吖？,!,EN,PUNCT,True,0.3076923076923077
66,HANA 你头发颜色同埋bangs整的好靓啊!! 有无整头发嘅分享吖？,有无整头发嘅,ZH,VERB,True,0.3076923076923077
66,HANA 你头发颜色同埋bangs整的好靓啊!! 有无整头发嘅分享吖？,分享,ZH,NOUN,True,0.3076923076923077
66,HANA 你头发颜色同埋bangs整的好靓啊!! 有无整头发嘅分享吖？,吖,ZH,PART,True,0.3076923076923077
66,HANA 你头发颜色同埋bangs整的好靓啊!! 有无整头发嘅分享吖？,？,ZH,PUNCT,True,0.3076923076923077
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,之前,ZH,ADV,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,去,ZH,VERB,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,美容,ZH,VERB,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,院,ZH,NOUN,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,KO,EN,VERB,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,啲,ZH,NOUN,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,毛毛,ZH,NOUN,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,，,ZH,PUNCT,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,因為,ZH,CCONJ,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,未,ZH,ADV,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,堅持,ZH,VERB,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,到,ZH,PART,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,定期,ZH,NOUN,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,去,ZH,VERB,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,，,ZH,PUNCT,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,毛毛,ZH,NOUN,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,又,ZH,ADV,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,生粗佐,ZH,VERB,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,嘥錢,ZH,NOUN,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,又,ZH,ADV,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,嘥,ZH,VERB,True,0.045454545454545456
67,之前去美容院KO啲毛毛，因為未堅持到定期去，毛毛又生粗佐嘥錢又嘥時間,時間,ZH,NOUN,True,0.045454545454545456
68,"好鍾意睇呢類嘅video, thanks for sharing!!",好,ZH,ADV,True,0.5384615384615384
68,"好鍾意睇呢類嘅video, thanks for sharing!!",鍾意,ZH,VERB,True,0.5384615384615384
68,"好鍾意睇呢類嘅video, thanks for sharing!!",睇,ZH,VERB,True,0.5384615384615384
68,"好鍾意睇呢類嘅video, thanks for sharing!!",呢,ZH,PART,True,0.5384615384615384
68,"好鍾意睇呢類嘅video, thanks for sharing!!",類,ZH,NOUN,True,0.5384615384615384
68,"好鍾意睇呢類嘅video, thanks for sharing!!",嘅,ZH,PART,True,0.5384615384615384
68,"好鍾意睇呢類嘅video, thanks for sharing!!",video,EN,NOUN,True,0.5384615384615384
68,"好鍾意睇呢類嘅video, thanks for sharing!!",",",EN,PUNCT,True,0.5384615384615384
68,"好鍾意睇呢類嘅video, thanks for sharing!!",thanks,EN,NOUN,True,0.5384615384615384
68,"好鍾意睇呢類嘅video, thanks for sharing!!",for,EN,NOUN,True,0.5384615384615384
68,"好鍾意睇呢類嘅video, thanks for sharing!!",sharing,EN,NOUN,True,0.5384615384615384
68,"好鍾意睇呢類嘅video, thanks for sharing!!",!,EN,PUNCT,True,0.5384615384615384
68,"好鍾意睇呢類嘅video, thanks for sharing!!",!,EN,PUNCT,True,0.5384615384615384
69,難怪大家都說gay 很帥，你們就是帥gay代表,難怪,ZH,X,True,0.16666666666666666
69,難怪大家都說gay 很帥，你們就是帥gay代表,大家,ZH,PRON,True,0.16666666666666666
69,難怪大家都說gay 很帥，你們就是帥gay代表,都,ZH,ADV,True,0.16666666666666666
69,難怪大家都說gay 很帥，你們就是帥gay代表,說,ZH,VERB,True,0.16666666666666666
69,難怪大家都說gay 很帥，你們就是帥gay代表,gay,EN,NOUN,True,0.16666666666666666
69,難怪大家都說gay 很帥，你們就是帥gay代表,很帥,ZH,VERB,True,0.16666666666666666
69,難怪大家都說gay 很帥，你們就是帥gay代表,，,ZH,PUNCT,True,0.16666666666666666
69,難怪大家都說gay 很帥，你們就是帥gay代表,你們,ZH,NOUN,True,0.16666666666666666
69,難怪大家都說gay 很帥，你們就是帥gay代表,就,ZH,ADV,True,0.16666666666666666
69,難怪大家都說gay 很帥，你們就是帥gay代表,是帥,ZH,ADV,True,0.16666666666666666
69,難怪大家都說gay 很帥，你們就是帥gay代表,gay,EN,NOUN,True,0.16666666666666666
69,難怪大家都說gay 很帥，你們就是帥gay代表,代表,ZH,VERB,True,0.16666666666666666
70,呢條片 quality 好高!!!,呢,ZH,PART,True,0.5
70,呢條片 quality 好高!!!,條片,ZH,NOUN,True,0.5
70,呢條片 quality 好高!!!,quality,EN,NOUN,True,0.5
70,呢條片 quality 好高!!!,好,ZH,ADV,True,0.5
70,呢條片 quality 好高!!!,高,ZH,ADJ,True,0.5
70,呢條片 quality 好高!!!,!,EN,PUNCT,True,0.5
70,呢條片 quality 好高!!!,!,EN,PUNCT,True,0.5
70,呢條片 quality 好高!!!,!,EN,PUNCT,True,0.5
71,po主把聲好萌///,po,EN,NUM,True,0.3333333333333333
71,po主把聲好萌///,主把聲,ZH,NOUN,True,0.3333333333333333
71,po主把聲好萌///,好萌///,ZH,ADJ,True,0.3333333333333333
